round_number,emotion,text_id,timestamp,prolific_id,anger,boredom,disgust,fear,guilt,joy,pride,relief,sadness,shame,surprise,trust,generated_text,hidden_emo_text,event_duration,emotion_duration,intensity,confidence,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,previous_participation,age,gender,education,ethnicity,extravert,critical,dependable,anxious,open,quiet,sympathetic,disorganized,calm,conventional,did_you_lie?,original_demographics
round-3,pride,3807,2021/09/03 9:51:42 pm EET,5a2d760f53d03effa261871a992d8882,5,5,5,5,5,5,5,5,5,5,5,5,I was made a NASA citizen scientist for my astrophotography,I was made a NASA citizen scientist for my astrophotography,weeks,weeks,5,5,5,1,1,5,1,5,5,5,1,3,2,1,1,5,1,5,1,1,5,1,1,"No, I participated before and answered the next set of questions.",50,Female,Secondary education,North American,7,1,7,1,7,1,7,4,7,1,--,COPIED FROM: text id 3611
round-4,joy,4760,2021/09/20 1:52:12 am EET,ac30cdca18b6df197eb1ea421d22852e,1,1,1,1,1,3,1,1,1,1,1,5,A recently diagnosed health condition I have was not as bad as we first thought,A recently diagnosed health condition I have was not as bad as we first thought,hours,weeks,5,5,5,4,1,4,2,5,3,1,1,1,3,5,1,5,1,3,1,1,5,1,4,"No, I participated before and answered the next set of questions.",23,Female,Undergraduate degree (BA/BSc/other),European,5,2,7,5,4,5,6,1,4,1,--,COPIED FROM: text id 4436
round-4,disgust,4465,2021/09/20 1:20:30 am EET,1c6a8eb893404edeb58981b5f8b084bb,1,1,1,1,1,1,1,1,2,1,1,1,I felt disgust when I went into my car after leaving a cup in the car in the heat and the smell of the milk curdling was there,I felt ... when I went into my car after leaving a cup in the car in the heat and the smell of the milk curdling was there,minutes,minutes,4,5,4,2,4,2,4,1,4,4,1,3,1,5,5,1,1,4,4,1,4,2,2,"No, I participated before and answered the next set of questions.",22,Female,No formal qualifications,European,5,3,6,6,5,5,6,3,6,5,--,COPIED FROM: text id 4147
round-4,no-emotion,4941,2021/09/20 2:29:27 am EET,50c120b263649754501c0d887e0c8ce2,1,1,1,1,1,2,2,1,1,1,1,1,"I felt no particular emotion when I was promoted at work last year because I put very little importance on the job I was doing last year and honestly thought quite poorly of the organisation, and I didn't really care if I was promoted or not as it wouldn't really affect my life.","I felt ... when I was promoted at work last year because I put very little importance on the job I was doing last year and honestly thought quite poorly of the organisation, and I didn't really care if I was promoted or not as it wouldn't really affect my life.",hours,seconds,2,4,3,3,4,4,2,4,2,4,1,4,4,4,4,3,2,4,2,2,4,1,3,"Yes, first time, I will answer the following questions.",34,Female,Graduate degree (MA/MSc/MPhil/other),Australian/New Zealander,5,3,6,2,7,3,6,2,6,5,--,ORIGINAL
round-5,disgust,5529,2021/10/06 2:21:37 pm EET,a9db07913633e328845f33c4ae668104,1,3,1,1,1,1,1,1,1,1,1,2,"I had breakfast yesterday, because the food was so terrible. I tried to muscle through but could not finish it.","I had breakfast yesterday, because the food was so terrible. I tried to muscle through but could not finish it.",minutes,hours,3,5,1,4,5,1,5,2,1,5,4,5,1,3,3,4,1,5,5,1,1,5,5,"Yes, first time, I will answer the following questions.",18,Female,High school,North American,1,5,6,7,3,7,5,1,2,5,The event really happened in my life.,ORIGINAL
round-5,pride,51749,2021/10/06 4:20:57 pm EET,ed9dcdbcf8ec80433c892c3e477e7bcc,1,3,1,1,1,1,1,1,2,1,1,1,when i introduced my girlfriend to my family and friends,when i introduced my girlfriend to my family and friends,days,weeks,4,5,2,2,3,5,1,4,2,5,4,3,4,4,4,5,2,2,2,3,3,2,4,"No, I participated before and answered the next set of questions.",22,Female,Graduate degree (MA/MSc/MPhil/other),European,5,5,6,7,6,4,6,2,3,2,The event really happened in my life.,COPIED FROM: text id 51274
round-5,relief,51840,2021/10/06 2:25:56 pm EET,a9db07913633e328845f33c4ae668104,1,3,1,1,1,1,1,1,1,1,1,3,"I finally got my lab grade back. I was the only one who didn't get there's returned, so I thought I messed up.","I finally got my lab grade back. I was the only one who didn't get there's returned, so I thought I messed up.",seconds,minutes,3,5,4,4,4,5,1,4,1,5,5,3,2,4,5,5,1,4,2,1,4,5,4,"No, I participated before and answered the next set of questions.",18,Female,High school,North American,1,5,6,7,3,7,5,1,2,5,The event really happened in my life.,COPIED FROM: text id 5529
round-2,pride,2139,2021/07/20 8:20:36 pm EET,e1cef712b112981646a3a7af02072884,3,2,4,3,2,2,3,2,4,2,3,2,when i received my degree results and got a 2:1.,when i received my degree results and got a 2:1.,weeks,weeks,5,5,1,1,5,5,1,5,1,5,5,5,5,2,4,1,4,4,2,1,5,1,1,"No, I participated before and answered the next set of questions.",21,Female,Undergraduate degree (BA/BSc/other),European,3,5,7,5,6,3,6,3,6,4,--,COPIED FROM: text id 252
round-6,shame,6956,2021/11/01 9:37:54 pm CET,c311c9f7d4fa84952f86c83253b6817e,1,4,1,2,2,3,2,4,1,2,1,3,I misspent most of my money and may not have enough to pay rent this month,I misspent most of my money and may not have enough to pay rent this month,days,days,4,5,4,5,5,1,5,5,1,5,1,5,1,4,5,1,1,1,5,4,3,5,2,"Yes, first time, I will answer the following questions.",24,Male,Undergraduate degree (BA/BSc/other),North American,2,6,5,5,5,7,2,6,5,2,The event really happened in my life.,ORIGINAL
round-5,pride,51667,2021/10/06 2:09:47 pm EET,dc60f2e045fa06d98420f5b5dcf53e86,1,1,1,1,1,2,1,2,1,1,1,1,"I felt pride when I spent my summer volunteering at the local SPCA.  I was responsible for cleaning out empty animal carriers, cages, things of that nature.  I felt pride because I knew what I was doing would help out innocent cats and dogs find a home for themselves.","I felt ... when I spent my summer volunteering at the local SPCA.  I was responsible for cleaning out empty animal carriers, cages, things of that nature.  I felt ... because I knew what I was doing would help out innocent cats and dogs find a home for themselves.",weeks,weeks,4,4,2,2,3,4,1,2,1,4,2,2,3,3,3,3,2,3,1,1,5,1,4,"No, I participated before and answered the next set of questions.",19,Male,High school,North American,3,5,3,4,5,5,5,4,4,2,The event really happened in my life.,COPIED FROM: text id 56
round-4,anger,4121,2021/09/19 11:51:20 pm EET,c4e31a13c41c5ebdf722f10fe7687f7a,1,1,1,1,1,4,3,3,1,1,3,4,when my boyfriends boss said a raise wouldn't make him happier,when my boyfriends boss said a raise wouldn't make him happier,seconds,seconds,4,4,3,2,2,2,2,2,4,2,4,2,2,2,2,2,4,3,4,2,1,2,2,"Yes, first time, I will answer the following questions.",32,Female,Graduate degree (MA/MSc/MPhil/other),European,2,2,5,4,5,5.5,7,4,5.5,2,--,"AVERAGED: text id 431, 4121"
round-4,relief,41300,2021/09/20 1:30:31 am EET,31ae1c8273ef289096924c925774568e,1,1,1,1,1,1,1,1,1,1,1,1,I felt relief when my dad took care of a crucial part of my auto claim that I was stressing over.,I felt ... when my dad took care of a crucial part of my auto claim that I was stressing over.,minutes,seconds,3,5,5,1,2,5,1,5,1,1,5,1,1,1,1,5,1,5,1,1,2,1,1,"No, I participated before and answered the next set of questions.",18,Female,High school,southeast Asian,2,5,6,6,6,7,6,2,6,6,--,COPIED FROM: text id 41653
round-5,no-emotion,51535,2021/10/06 5:43:07 pm EET,fcdb7a34c45d7698c162e9085182c1ac,1,1,1,1,1,1,1,1,1,1,1,1,When my father told me his friends passed away.,When my father told me his friends passed away.,seconds,I had none,1,5,5,3,1,1,5,1,1,1,5,1,1,5,1,1,5,1,1,1,3,4,1,"No, I participated before and answered the next set of questions.",22,Female,High school,Hispanic/Latino,1,3,6,7,6,6,4,2,2,2,The event really happened in my life.,COPIED FROM: text id 5651
round-5,boredom,5317,2021/10/06 2:07:53 pm EET,df087a56d8f0f7e54f6daae909dce389,1,1,1,1,1,3,3,3,1,1,1,3,I felt boredom when in a meeting at work which was mandatory to attend but was nothing to do with my place of work.,I felt ... when in a meeting at work which was mandatory to attend but was nothing to do with my place of work.,hours,hours,3,4,1,3,4,1,4,3,2,1,4,4,1,3,1,1,2,2,3,1,4,2,3,"Yes, first time, I will answer the following questions.",31,Male,High school,European,3.6,4.8,5,3.9,3.9,4,4.9,3,5,4,The event really happened in my life.,"AVERAGED: text id 5317, 5493, 5519, 5742, 51017, 51476, 52304, 52573, 52873"
round-3,guilt,3524,2021/09/03 5:47:15 pm EET,ba62d385fbe626ffd3005db07e8b4e94,1,2,1,1,2,2,1,1,1,1,1,1,I didn't say goodbye to my dog before I left for work because she passed away that afternoon.,I didn't say goodbye to my dog before I left for work because she passed away that afternoon.,hours,weeks,5,5,4,1,1,1,5,3,5,1,1,1,1,3,3,1,4,1,4,1,1,5,5,"No, I participated before and answered the next set of questions.",30,Female,Graduate degree (MA/MSc/MPhil/other),North American,5,6,6,2,5,6,6,2,6,1,--,COPIED FROM: text id 3385
round-3,no-emotion,3761,2021/09/03 10:12:55 pm EET,e6eb05bff93b643ee4d1a94be7a6c648,1,1,1,1,1,1,1,1,1,1,1,1,I felt no particular emotion when I folded the laundry.,I felt ... when I folded the laundry.,minutes,I had none,1,1,1,5,5,3,1,1,1,5,1,5,1,3,5,1,1,1,1,1,3,1,1,"Yes, first time, I will answer the following questions.",33,Female,Graduate degree (MA/MSc/MPhil/other),North American,1,1,5,3,6,6,6,3,5,3,--,ORIGINAL
round-4,shame,41547,2021/09/20 2:08:58 am EET,7b127119b469019d03283e38449b2045,1,3,1,1,1,1,1,1,1,1,1,1,i felt shame when i stole money off my mum when she was struggling for money. i regretted doing it and owned up to it and felt shame.,i felt ... when i stole money off my mum when she was struggling for money. i regretted doing it and owned up to it and felt ....,minutes,days,5,4,1,1,3,1,5,5,1,5,1,5,1,5,5,1,1,2,5,5,5,5,4,"No, I participated before and answered the next set of questions.",19,Female,Undergraduate degree (BA/BSc/other),Middle Eastern,6,4,7,3,7,4,7,1,3,6,--,COPIED FROM: text id 4938
round-5,sadness,52210,2021/10/06 6:16:51 pm EET,27b2639324a15d7ba4f093c816cad336,1,1,1,1,2,1,1,1,2,1,1,1,My mom moved to a different city & she is far away now,My mom moved to a different city & she is far away now,days,hours,3,5,3,5,1,3,4,3,5,1,5,2,1,3,1,5,5,5,1,1,5,1,5,"No, I participated before and answered the next set of questions.",23,Female,High school,European,5,3,4,5,5,6,7,3,5,6,The event really happened in my life.,COPIED FROM: text id 52041
round-6,anger,626,2021/11/01 8:22:53 pm CET,91a71a1989c91a417997c7ebc92546f7,1,2,1,1,1,1,1,1,1,1,1,1,my daughter's speech therapist said that my daughter wasn't progressing in therapy because my daughter didn't want too.,my daughter's speech therapist said that my daughter wasn't progressing in therapy because my daughter didn't want too.,minutes,days,4,5,2,3,1,1,4,2,1,1,4,2,4,5,4,4,1,2,4,4,4,1,4,"Yes, first time, I will answer the following questions.",25,Female,High school,North American,7,5,7,3,7,1,6,3,5,1,The event really happened in my life.,ORIGINAL
round-5,trust,52696,2021/10/06 3:34:02 pm EET,2078c0fa5fe27342abf3513939bdac96,1,3,1,1,2,3,2,1,1,1,1,1,"when I went on holiday with my friends and one of them was left in charge to book it and sort out the accomodation, how we were getting there and timings.","when I went on holiday with my friends and one of them was left in charge to book it and sort out the accomodation, how we were getting there and timings.",days,minutes,4,3,1,4,4,5,1,2,1,2,5,2,5,3,4,5,1,1,1,1,4,1,3,"No, I participated before and answered the next set of questions.",30,Female,Graduate degree (MA/MSc/MPhil/other),European,5,2,5,5,6,5,6,2,6,4,The event really happened in my life.,COPIED FROM: text id 51863
round-6,shame,6959,2021/11/01 9:39:42 pm CET,9b1e5aa24a6644e4d11bed84e913d6ed,1,1,1,1,1,1,3,3,1,1,1,2,When I was used to fulfil someones  certain purpose,When I was used to fulfil someones  certain purpose,minutes,weeks,5,4,4,2,1,1,5,4,4,2,5,2,4,4,2,5,3,4,4,2,4,5,4,"Yes, first time, I will answer the following questions.",43,Female,Graduate degree (MA/MSc/MPhil/other),South Asian,5,1,5,6,4,6,6,1,4,1,The event really happened in my life.,ORIGINAL
round-3,fear,3446,2021/09/03 4:57:16 pm EET,35329ebc672688e893691f04f2fb2cde,1,2,1,1,1,2,2,1,1,1,1,2,I used to be afraid of theme park rides and I was forced to go on a rollercoaster,I used to be ... of theme park rides and I was forced to go on a rollercoaster,minutes,minutes,5,5,4,1,2,1,4,3,1,2,5,2,1,5,1,5,1,1,2,3,5,5,5,"No, I participated before and answered the next set of questions.",29,Male,Undergraduate degree (BA/BSc/other),European,2,3,3,1,7,7,5,5,6,6,--,COPIED FROM: text id 312
round-6,surprise,6993,2021/11/01 9:22:33 pm CET,9e476dce42d8e09cbcd1fe143834d438,1,2,1,1,1,1,1,1,1,1,1,1,I had a win on the premium bonds,I had a win on the premium bonds,minutes,hours,4,4,3,3,1,5,1,3,5,2,1,1,2,1,1,1,5,3,1,1,1,1,1,"Yes, first time, I will answer the following questions.",49,Female,Undergraduate degree (BA/BSc/other),European,3,5,6,6,5,6,6,3,5,5,The event really happened in my life.,ORIGINAL
round-4,boredom,4301,2021/09/20 1:13:08 am EET,f7a7ff103eb75f0ef7b4d053a2115aef,2,5,1,1,2,3,4,1,2,1,1,2,"Working from home throughout the pandemic. It was a lonely experience and I felt my job had changed drastically. I was no longer interacting with customers and now completing the same tasks over and over again, giving little room for growth and challenge within my role.","Working from home throughout the pandemic. It was a lonely experience and I felt my job had changed drastically. I was no longer interacting with customers and now completing the same tasks over and over again, giving little room for growth and challenge within my role.",weeks,weeks,5,4,5,1,1,1,5,4,5,1,1,1,2,3,1,2,5,1,4,2,4,4,4,"No, I participated before and answered the next set of questions.",24,Female,Secondary education,European,1,2,6,3,6,6,7,2,5,4,--,COPIED FROM: text id 4243
round-4,sadness,41391,2021/09/20 12:24:17 am EET,112f7a6fc629ad732858c9d80440ee13,1,1,1,1,1,2,2,1,1,1,1,2,I felt sadness when I found out my husband had an online gambling addiction. He had got us into thousands of pounds worth of debt and was heart breaking to find out. I found a bank statement in the kitchen and just happened to open it and see all the ins and outgoings. I felt so sad and confronted him when he got home from work. He was very sorry but it still to this day makes me feel upset that we were put in such a horrible position and what the outcome could have been if I had not found out when I did.,I felt ... when I found out my husband had an online gambling addiction. He had got us into thousands of pounds worth of debt and was heart breaking to find out. I found a bank statement in the kitchen and just happened to open it and see all the ins and outgoings. I felt so ... and confronted him when he got home from work. He was very sorry but it still to this day makes me feel upset that we were put in such a horrible position and what the outcome could have been if I had not found out when I did.,days,weeks,5,5,5,1,1,1,5,4,1,1,5,1,1,5,4,5,1,1,4,3,4,1,5,"No, I participated before and answered the next set of questions.",33,Female,High school,European,7,5,6,2,7,1,5,2,6,2,--,COPIED FROM REJECTED: text id 477
round-6,no-emotion,6622,2021/11/01 10:07:57 pm CET,c04e8c3b3615a47bb17b6ae9ae97d723,1,3,1,1,1,2,2,1,1,1,1,2,I FELT NO PARTICULAR EMOTION when I finally left my longest standing job,I FELT ... when I finally left my longest standing job,weeks,I had none,3,5,1,2,2,3,3,4,1,5,4,2,4,2,4,1,1,5,1,1,1,1,1,"Yes, first time, I will answer the following questions.",29,Male,Secondary education,European,7,6,7,1,7,1,3,2,7,5,The event really happened in my life.,ORIGINAL
round-5,joy,51172,2021/10/06 2:51:46 pm EET,9d251b2f9e07275d1a8fe0853573b603,1,1,1,1,1,1,1,1,1,1,1,1,"my autistic son first said ""hi mummy"" - it was the first time he called me mummy","my autistic son first said ""hi mummy"" - it was the first time he called me mummy",seconds,days,4,5,4,1,1,5,1,4,5,1,5,2,4,5,1,5,1,4,1,1,3,1,1,"Yes, first time, I will answer the following questions.",40,Female,High school,European,5,3,5,4,6,2,4,3,6,5,The event really happened in my life.,ORIGINAL
round-6,relief,6739,2021/11/01 8:40:24 pm CET,993013445db5dd43610a92de556cbc74,1,2,1,1,1,1,1,1,1,1,1,1,"When my 1 year-old son was in his swing in our back yard and he flung himself forward towards a ball in front of him. He managed to tip himself right over, which we didn't realize was possible as the swing was designed for children his age, and he nearly to the ground onto his head but luckily I was a few feet away and was able to catch him.","When my 1 year-old son was in his swing in our back yard and he flung himself forward towards a ball in front of him. He managed to tip himself right over, which we didn't realize was possible as the swing was designed for children his age, and he nearly to the ground onto his head but luckily I was a few feet away and was able to catch him.",seconds,minutes,5,5,5,1,1,1,5,5,2,2,5,2,1,5,4,5,1,2,1,1,5,1,3,"No, I participated before and answered the next set of questions.",25,Male,High school,North American,1,3,6,2,7,7,6,3,7,3,The event really happened in my life.,COPIED FROM: text id 6532
round-3,relief,3932,2021/09/03 10:31:06 pm EET,18d6da91e10697b3ec732d56bd68fd8d,1,4,1,4,3,1,1,1,4,3,1,1,I signed the lease for the place i would stay in Vancouver.,I signed the lease for the place i would stay in Vancouver.,minutes,hours,4,4,2,1,5,4,2,4,2,4,4,5,4,3,2,4,3,2,3,1,5,1,4,"No, I participated before and answered the next set of questions.",19,Female,Secondary education,European,3,7,6,7,2,3,5,2,4,6,--,COPIED FROM REJECTED: text id 31102
round-3,sadness,31108,2021/09/03 10:30:18 pm EET,35329ebc672688e893691f04f2fb2cde,1,2,1,1,1,3,2,1,1,1,2,2,I was fired from my job,I was fired from my job,minutes,weeks,5,5,5,1,3,1,5,5,1,4,1,4,1,5,2,4,1,1,1,1,4,5,4,"No, I participated before and answered the next set of questions.",29,Male,Undergraduate degree (BA/BSc/other),European,2,3,3,1,7,7,5,5,6,6,--,COPIED FROM: text id 312
round-5,sadness,52230,2021/10/06 4:36:02 pm EET,ed9dcdbcf8ec80433c892c3e477e7bcc,1,2,1,1,1,1,1,1,1,1,1,1,when my girlfriend broke up with me,when my girlfriend broke up with me,weeks,weeks,5,5,5,4,2,1,5,5,2,3,5,3,1,5,2,5,1,4,5,1,5,5,5,"No, I participated before and answered the next set of questions.",22,Female,Graduate degree (MA/MSc/MPhil/other),European,5,5,6,7,6,4,6,2,3,2,The event really happened in my life.,COPIED FROM: text id 51274
round-2,trust,2221,2021/07/19 7:37:15 pm EET,f3ff2b8aa9b422b423be0cf293538ad4,1,2,1,1,1,2,1,1,1,1,1,3,a partner saw me naked,a partner saw me naked,minutes,weeks,5,4,1,1,4,5,1,5,2,3,3,4,4,4,5,4,1,4,1,1,5,1,2,"Yes, first time, I will answer the following questions.",23,Female,Undergraduate degree (BA/BSc/other),European,6,3,7,2,7,3,7,2,7,6,--,ORIGINAL
round-4,joy,4742,2021/09/20 12:33:43 am EET,95f6ba82430a5b44af213101370eadee,1,3,1,1,1,1,1,1,1,1,1,1,My child was born,My child was born,weeks,weeks,5,5,1,1,5,5,1,5,1,5,5,5,5,5,4,3,1,5,1,1,5,1,5,"No, I participated before and answered the next set of questions.",38,Female,High school,Scottish,3,5,6,6,3,6,5,1,3,3,--,COPIED FROM: text id 412
round-5,fear,5831,2021/10/06 1:55:42 pm EET,f1fdc5aa50f4ae8144fe191a00aeb4e7,1,3,1,1,2,2,1,1,1,1,1,1,i went fear when i was on the tube with my boyfriend and a group of rowdy boys were threatening to attack and stab him,i went ... when i was on the tube with my boyfriend and a group of rowdy boys were threatening to attack and stab him,minutes,hours,4,4,5,2,4,1,5,4,3,1,5,3,1,4,1,4,2,2,4,1,5,1,5,"Yes, first time, I will answer the following questions.",19,Female,Secondary education,European,5,5,2,6,5,2,6,4,5,2,The event really happened in my life.,ORIGINAL
round-5,sadness,52068,2021/10/06 3:10:28 pm EET,bd51e78d6760a3d4298f17c5dbbf2f96,1,1,1,2,2,1,1,1,2,1,1,1,my brother passed away suddenly,my brother passed away suddenly,minutes,weeks,5,5,5,1,3,1,5,5,1,1,5,1,1,5,1,5,1,1,5,5,5,5,5,"No, I participated before and answered the next set of questions.",38,Male,Graduate degree (MA/MSc/MPhil/other),North American,2,5,6,5,5,4,5,5,5,2,The event really happened in my life.,COPIED FROM: text id 51380
round-5,disgust,5594,2021/10/06 2:06:36 pm EET,abc9e99b710842e277976f0de3873eac,1,2,1,1,1,2,1,1,1,1,1,1,"I saw racism with my own eyes when on a night out. I saw a women being racially abusive to a bouncer, which filled me with disgust because I had never witnessed an experience first-hand like this before.","I saw racism with my own eyes when on a night out. I saw a women being racially abusive to a bouncer, which filled me with ... because I had never witnessed an experience first-hand like this before.",minutes,weeks,4,4,3,1,3,2,5,3,1,1,5,2,2,2,1,5,5,2,5,5,2,4,2,"Yes, first time, I will answer the following questions.",35,Female,Undergraduate degree (BA/BSc/other),European,5,2,5,5,5,3,5,2,5,2,The event really happened in my life.,ORIGINAL
round-5,no-emotion,51543,2021/10/06 5:13:45 pm EET,cb55d51adc2ebfd13d5a2447a26e62c1,1,1,1,1,1,4,1,5,1,1,1,4,I felt no particular emotion when I was invited to a Vacation trip as I had already been to one recently.,I felt ... when I was invited to a Vacation trip as I had already been to one recently.,days,I had none,3,5,4,5,1,4,1,2,4,1,4,1,5,5,4,4,1,4,1,1,5,1,1,"No, I participated before and answered the next set of questions.",26,Male,Undergraduate degree (BA/BSc/other),Prefer not to answer,5,6,7,1,7,3,5,1,7,3,The event really happened in my life.,COPIED: Welcomeback!
round-3,pride,3786,2021/09/03 10:00:31 pm EET,953a14f5d241b12dc3c0721c05d87026,1,1,1,1,1,1,1,1,1,1,1,1,I felt pride when my little brother made himself breakfast because I taught him how to make scrambled eggs.,I felt ... when my little brother made himself breakfast because I taught him how to make scrambled eggs.,minutes,hours,3,5,2,1,1,4,1,2,1,1,5,1,3,2,2,5,1,2,1,1,3,1,1,"No, I participated before and answered the next set of questions.",21,Female,High school,Prefer not to answer,3,5,3,5,6,5,4,3,3,2,--,COPIED FROM: text id 3606
round-3,no-emotion,3764,2021/09/03 10:15:21 pm EET,33d817e01706c19e3f4688597ef020b3,1,3,1,1,1,1,1,1,1,1,1,1,I did an online training course for my job about the coronavirus.,I did an online training course for my job about the coronavirus.,minutes,I had none,1,4,1,2,3,2,1,2,1,3,3,3,2,3,4,2,2,3,2,1,3,1,2,"Yes, first time, I will answer the following questions.",22,Female,Undergraduate degree (BA/BSc/other),European,2,2,6,5,6,6,6,2,6,2,--,ORIGINAL
round-3,relief,3968,2021/09/03 10:42:05 pm EET,1887a80c06f0da250160b8fcffca50ac,1,1,1,1,1,1,1,1,1,1,1,1,My operation for placing a stent in my heart was over,My operation for placing a stent in my heart was over,hours,weeks,5,5,5,1,1,5,1,5,1,5,1,1,1,5,1,1,1,1,4,1,5,5,5,"Yes, first time, I will answer the following questions.",49,Male,High school,North American,4,3,6,2,5,6,6,3,6,6,--,ORIGINAL
round-5,boredom,5262,2021/10/06 1:55:39 pm EET,ff00e507e97ae58148e5c48ef5f45fc7,1,1,1,1,1,1,1,1,1,1,1,4,"I felt boredom when I went to visit my new niece because although she's very beautiful and my brother's family are lovely, all anyone wanted to talk about was the baby which wasn't interesting to me as I don't have children.","I felt ... when I went to visit my new niece because although she's very beautiful and my brother's family are lovely, all anyone wanted to talk about was the baby which wasn't interesting to me as I don't have children.",hours,hours,3,3,1,3,4,3,2,1,4,1,4,4,4,4,3,4,2,4,1,1,3,1,2,"Yes, first time, I will answer the following questions.",35,Female,Graduate degree (MA/MSc/MPhil/other),European,7,5,5,6,7,2,5,5,3,1,The event really happened in my life.,ORIGINAL
round-5,no-emotion,51482,2021/10/06 5:21:10 pm EET,366270f81fbfc77cb8ad9ae4a1ed0966,1,1,1,1,1,3,2,2,1,1,1,2,I made a nice meal and spilled half of it in the sink,I made a nice meal and spilled half of it in the sink,seconds,I had none,4,5,5,4,1,1,4,1,3,4,1,1,1,4,1,1,3,5,1,1,4,3,3,"No, I participated before and answered the next set of questions.",29,Male,Undergraduate degree (BA/BSc/other),North American,6,5,5,2,7,3,7,4,6,1,The event really happened in my life.,COPIED FROM: text id 51297
round-6,pride,6708,2021/11/01 9:56:39 pm CET,34effbdaee47d4de96c8181dafb1b255,1,3,1,1,1,2,2,2,2,1,1,2,I introduced my girlfriend to my family,I introduced my girlfriend to my family,minutes,hours,4,5,4,1,4,5,1,3,4,3,3,3,4,3,4,2,2,5,1,1,5,1,2,"No, I participated before and answered the next set of questions.",26,Female,Graduate degree (MA/MSc/MPhil/other),European,2,5,3,6,6,6,5,5,2,3,The event really happened in my life.,COPIED FROM: text id 6288
round-5,boredom,5425,2021/10/06 3:14:57 pm EET,4100cda57dcd76fd39661b22e288d427,1,2,1,1,1,2,2,2,1,1,1,2,when the power cut out and I was unable to watch tv or get online,when the power cut out and I was unable to watch tv or get online,hours,hours,4,5,5,3,3,2,4,2,4,1,1,3,3,4,2,3,4,4,2,1,3,2,2,"No, I participated before and answered the next set of questions.",38,Male,Undergraduate degree (BA/BSc/other),European,5,5,6,3,6,4,6,3,6,3,The event really happened in my life.,COPIED FROM: text id 52315
round-6,anger,647,2021/11/01 8:43:38 pm CET,1a23a403ff7c60919c048c1261b9721b,4,2,2,4,4,2,2,2,5,2,1,1,I got a bad mark on a test i worked hard on.,I got a bad mark on a test i worked hard on.,minutes,weeks,4,5,3,2,2,1,5,2,2,4,1,2,3,3,3,1,1,1,3,1,1,4,1,"Yes, first time, I will answer the following questions.",22,Female,Undergraduate degree (BA/BSc/other),North American,1,1,7,7,5,2,2,5,2,2,The event really happened in my life.,ORIGINAL
round-5,pride,51675,2021/10/06 2:41:44 pm EET,7da96ec9d055e0768fb28f1d2d3a9555,1,1,1,1,2,2,3,3,1,1,1,2,I was first in my immediate family to get a Masters degree,I was first in my immediate family to get a Masters degree,weeks,weeks,5,5,1,3,4,5,1,5,1,5,2,3,5,4,4,1,1,4,1,1,5,1,3,"No, I participated before and answered the next set of questions.",37,Male,Graduate degree (MA/MSc/MPhil/other),European,5,3,5,5,6,6,6,3,4,1,The event really happened in my life.,COPIED FROM: text id 5982
round-4,fear,4626,2021/09/20 1:36:02 am EET,aaa4210ea2d03a51e9694e4ebcb8870b,2,1,2,2,2,1,1,1,1,1,1,2,one of my children fell and cut open his lip and broke his front tooth,one of my children fell and cut open his lip and broke his front tooth,days,weeks,5,5,5,1,2,1,4,4,3,1,3,2,4,5,4,4,2,3,1,1,5,4,3,"No, I participated before and answered the next set of questions.",47,Female,Graduate degree (MA/MSc/MPhil/other),North American,2,5,6,7,3,7,7,2,5,3,--,COPIED FROM: text id 4101
round-6,boredom,6127,2021/11/01 8:53:24 pm CET,6e82ff7c5977236ce6b81c215673b268,1,1,1,1,1,1,1,1,1,1,1,1,I felt boredom when I used to go to mass as a kid,I felt ... when I used to go to mass as a kid,minutes,minutes,3,3,1,5,5,3,3,1,1,1,5,5,1,1,1,5,5,5,4,1,1,5,3,"No, I participated before and answered the next set of questions.",30,Female,Undergraduate degree (BA/BSc/other),European,2,2,5,6,3,5,5,2,5,5,The event really happened in my life.,COPIED FROM: text id 650
round-5,pride,51727,2021/10/06 5:46:50 pm EET,1bd1328ea73e5cb11cc70fad9444ee6c,1,1,1,1,1,1,1,1,1,1,1,1,Accomplished a goal I had for my running,Accomplished a goal I had for my running,minutes,days,5,5,1,5,3,5,1,3,1,5,1,5,5,3,5,1,1,5,1,1,5,1,5,"No, I participated before and answered the next set of questions.",32,Male,Secondary education,European,5,3,5,3,6,5,7,2,7,2,The event really happened in my life.,COPIED FROM: text id 4271
round-4,sadness,41421,2021/09/20 2:18:34 am EET,d9fcf60ba537a00a4eda094949c1b77c,1,4,1,1,1,4,3,2,2,1,1,2,I felt sadness when my aunt fell sick.,I felt ... when my aunt fell sick.,weeks,weeks,5,4,5,1,1,1,5,5,2,1,1,1,3,1,1,3,4,2,2,1,5,5,5,"No, I participated before and answered the next set of questions.",21,Female,Undergraduate degree (BA/BSc/other),South Asian,5,3,2,6,6,1,5,3,3,2,--,COPIED FROM: text id 41343
